time,open,high,low,close,volume,rsi,macd,signal_line,macd_hist,bb_upper,bb_lower,volume_sma,vol_ratio,trend,pred_close,signal,returns,strategy_returns
2025-05-18,103126.65,106660.0,103105.09,106454.26,21599.98726,81.61416954855594,3767.5915880283865,3760.318390845222,7.273197183164484,108840.61922898368,91450.44177101631,18654.2704845,1.1579111216355324,1,103230.44,0,0.0322672170578604,0.0322672170578604
2025-05-19,106454.27,107108.62,102000.0,105573.74,30260.03524,77.53708086203801,3725.347565225413,3753.324225721261,-27.976660495848137,109264.69670645265,92158.05629354734,19319.5052365,1.566294523051773,0,102665.55,0,-0.008271345834351629,-0.0
2025-05-20,105573.73,107320.0,104184.72,106849.99,23705.48275,76.55548644462442,3751.60540986438,3752.980462549885,-1.3750526855051248,109735.61091965168,92954.94108034832,19621.715619,1.2081248760452745,1,103213.07,0,0.012088706907607882,0.0
2025-05-21,106850.0,110797.38,106100.01,109643.99,45531.040345,79.39372923957724,3952.3076481443277,3792.8458996687737,159.46174847555403,110841.07641722955,93164.88358277048,20829.24496475,2.185918904984489,1,101916.8,0,0.02614880918566298,0.0
2025-05-22,109643.99,111980.0,109177.37,111696.21,31630.77313,74.40964137149462,4228.222306077107,3879.9211809504404,348.3011251266662,112234.18484894044,93252.68215105959,21665.49621575,1.4599607050313308,1,101012.86,0,0.018717122570968137,0.0
2025-05-23,111696.22,111800.0,106800.0,107318.3,31737.72309,60.171322846962234,4046.9749035335553,3913.331925467064,133.6429780664912,112433.11653702054,94199.93846297945,22766.21495125,1.3940711338253182,0,100819.055,0,-0.03919479452346686,-0.0
2025-05-24,107318.3,109506.03,106875.41,107761.91,16782.53129,57.391453255075476,3894.2402730104513,3909.5135949757414,-15.273321965290052,112246.53680530496,95734.94719469504,23053.52234475,0.7279812186193708,1,101840.37,0,0.004133591381898505,0.0
2025-05-25,107761.9,109299.99,106600.64,109004.19,17710.04695,61.90456931547247,3829.2968414266943,3893.4702442659327,-64.1734028392384,112002.5772331329,97405.9577668671,23076.46559775,0.7674505818484944,1,101723.125,0,0.011528006509906819,0.0
2025-05-26,109004.2,110422.22,108670.58,109434.79,14649.11593,66.92496019361822,3769.126382591261,3868.6014719309983,-99.47508933973722,111911.91347969766,98756.69852030237,23002.789137750002,0.6368408562229202,1,102496.086,0,0.003950306864350717,0.0
2025-05-27,109434.78,110718.0,107516.57,108938.17,21276.65635,62.850423195167366,3639.4148677476333,3822.7641510943254,-183.34928334669212,111406.01908427334,100453.35991572667,23234.38002825,0.9157402230716007,0,102332.49,0,-0.004538044985511469,-0.0
2025-05-28,108938.17,109284.7,106769.43,107781.78,15633.78829,61.03187451731869,3404.066588394402,3739.024638554341,-334.9580501599389,111540.73270167214,100770.66429832789,22267.96801925,0.7020752085006163,0,102140.17,0,-0.010615103962183348,-0.0
2025-05-29,107781.78,108891.91,105322.86,105589.75,19834.70116,54.28505052306507,3006.0213371815044,3592.423978279774,-586.4026410982697,111469.24956161118,101103.92343838883,21878.833123750002,0.9065703389121311,0,100888.03,0,-0.02033766746104948,-0.0
2025-05-30,105589.75,106313.12,103621.0,103985.48,23706.49799,51.15334811043555,2531.929914297565,3380.325165483332,-848.3952511857669,111490.2195600819,101000.54843991812,22297.918717750003,1.0631708855916098,0,98424.76,0,-0.015193425498213675,-0.0
2025-05-31,103985.47,104900.0,103068.55,104591.88,11289.35922,53.201889277037324,2180.0106523309514,3140.262262852856,-960.2516105219047,111477.60360065581,101060.5523993442,21963.03058025,0.5140164595568986,1,98489.13,0,0.005831583409529939,0.0
2025-06-01,104591.88,105866.91,103752.49,105642.93,9709.70006,48.03114906463018,1963.2914510485134,2904.8681004919877,-941.5766494434743,111369.42086797029,101453.8961320297,20884.876687250002,0.4649153646153759,1,97780.266,0,0.0100490592577549,0.0
2025-06-02,105642.93,105935.63,103659.88,105857.99,13453.98813,50.712810119421086,1788.2792967554415,2681.5503397446787,-893.2710429892372,111346.0373123774,101652.7066876226,20494.904889250003,0.6564552605978129,1,98479.6,0,0.0020357254385126033,0.0
2025-06-03,105858.0,106794.67,104872.5,105376.89,13259.52634,46.15248799333873,1592.4039132294856,2463.7210544416403,-871.3171412121546,111265.57276870913,101920.07823129089,20335.23580125,0.6520468446785821,0,96816.266,0,-0.004544767948078454,-0.0
2025-06-04,105376.9,106000.0,104179.0,104696.86,14034.89482,35.474882806788415,1366.5458331082336,2244.286010174959,-877.7401770667252,111210.82267800436,102068.14332199565,20137.03124025,0.6969694118538676,0,94764.85,0,-0.00645331248625769,-0.0
2025-06-05,104696.86,105909.71,100372.26,101508.68,22321.50154,21.95917212434759,919.6905756558845,1979.3669232711438,-1059.6763476152594,111468.79251679662,101614.65148320337,20468.91230525,1.0905074586828356,0,94884.97,0,-0.030451534076571196,-0.0
2025-06-06,101508.69,105333.0,101095.8,104288.44,15839.07385,40.855947047752885,780.8567349093792,1739.664885598791,-958.8081506894118,111382.635783978,101816.987216022,20698.32118675,0.7652347118924486,1,95134.375,0,0.027384456186406947,0.0
2025-06-07,104288.43,105900.0,103871.09,105552.15,8344.93206,43.645542654829775,763.9939054366696,1544.5306895663666,-780.536784129697,111360.27092940646,101749.14107059356,20035.56842675,0.41650588005571465,1,96767.66,0,0.012117450409652175,0.0
2025-06-08,105552.15,106488.14,104964.14,105734.0,8048.06305,39.985361715680426,756.5823563576268,1386.941022924619,-630.358666566992,111361.92699963627,101763.51100036372,18924.96981725,0.42526160557805687,1,95348.9,0,0.0017228450581063814,0.0
2025-06-09,105734.01,110530.17,105318.37,110263.02,19975.37451,52.02744416652348,1103.4429107104224,1330.2414004817797,-226.79848977135725,111810.27697492795,101656.46402507205,18738.46440525,1.0660091498427935,1,99091.89,0,0.042834093101556725,0.0
2025-06-10,110263.02,110400.0,108331.03,110274.39,17071.82839,53.350564838301686,1363.53191585053,1336.89950355553,26.632412294999995,111925.02911410382,101604.7518858962,17315.503807499997,0.9859273273126218,1,99380.71,0,0.00010311707406529536,0.0
2025-06-11,110274.39,110392.01,108064.0,108645.12,13115.91638,52.11467146097358,1421.7962712639855,1353.8788570972213,67.91741416676427,111319.1124900993,101905.55950990066,16389.76097,0.8002506201284766,0,99524.5,0,-0.014774690660270262,-0.0
2025-06-12,108645.13,108813.55,105671.72,105671.73,17778.67218,50.193399595932135,1214.0486719866167,1325.9128200751004,-111.86414808848372,111242.38947108126,101817.62552891872,15691.808424500001,1.1329906470335012,0,99667.32,0,-0.027367911232460296,-0.0
2025-06-13,105671.74,106179.53,102664.31,106066.59,26180.81734,55.206666983570216,1068.9469497950922,1274.519646019099,-205.57269622400668,111125.19988400742,101765.28311599258,16161.722727,1.6199273915435983,1,101468.195,0,0.003736666372359032,0.0
2025-06-14,106066.59,106252.0,104300.0,105414.64,8798.93969,52.05375775064151,891.0741252884181,1197.8305418729628,-306.7564165845447,110805.74378959615,101725.78421040384,15716.167363999999,0.559865486680624,0,98898.766,0,-0.0061466103511010894,-0.0
2025-06-15,105414.63,106128.57,104494.53,105594.01,7164.20047,49.872331008219675,755.8691018112295,1109.4382538606162,-353.56915204938673,110367.54372548126,101779.90627451875,15341.921591,0.4669689143896238,1,98740.18,0,0.0017015663099546607,0.0
2025-06-16,105594.02,108952.38,104980.37,106794.53,14922.6654,52.3245689368449,737.0933244224143,1034.9692679729758,-297.8759435505615,110061.72454580321,101871.36145419677,15024.2220435,0.9932404724047634,1,98565.31,0,0.011369205507016922,0.0
2025-06-17,106794.53,107771.34,103371.02,104551.17,17866.33025,48.11536593471203,535.0255407198129,934.9805225223432,-399.95498180253037,109853.3073926943,101756.71760730569,15135.849141499999,1.180398277161304,0,96479.99,0,-0.02100631933114927,-0.0
2025-06-18,104551.17,105550.27,103500.0,104886.78,13968.64167,50.44039992171492,397.3854761013208,827.4615132381388,-430.07603713681794,109838.1855068735,101701.54249312647,14842.546166999999,0.9411216588335104,1,97274.586,0,0.0032100071190022117,0.0
2025-06-19,104886.79,105226.17,103929.27,104658.59,7678.60737,58.46648493218286,266.81601833923196,715.3324142583575,-448.51639591912556,109820.50027863515,101786.53872136486,14041.151635999999,0.5468645000822353,0,100330.36,0,-0.002175583996381625,-0.0
2025-06-20,104658.59,106524.65,102345.0,103297.99,16419.06283,47.11794807330705,52.93947999755619,582.8538274061973,-529.9143474086411,109877.79358411662,101599.85641588338,14297.636816499999,1.1483759897336179,0,96789.79,0,-0.013000366238452021,-0.0
2025-06-21,103297.98,103982.64,100837.9,102120.01,11154.21332,39.96294160378165,-209.20082189406094,424.4428975461456,-633.6437194402065,110007.39478283403,101117.96321716598,14369.862479500001,0.7762226907816665,0,94064.555,0,-0.011403706887229914,-0.0
2025-06-22,102120.02,103399.62,98200.0,100963.87,28746.41072,36.80215896407794,-504.4250376564887,238.66931050561874,-743.0943481621075,110210.563153678,100425.382846322,15134.483608999999,1.8993981864637535,0,94741.81,0,-0.01132138549535977,-0.0
2025-06-23,100963.87,106074.2,99613.33,105333.93,27666.50609,36.2413308568739,-381.36885299564165,114.66167780536664,-496.0305308010083,110208.3439635487,100423.3060364513,15854.8325965,1.7449888494002428,1,94387.34,0,0.043283404251441615,0.0
2025-06-24,105333.94,106290.0,104622.02,106083.0,14651.69335,38.763252418048545,-220.85635671725322,47.55807090084265,-268.4144276180959,110280.00352018191,100490.26047981811,15885.672523000001,0.92232125072367,1,94582.36,0,0.007111383767794521,0.0
2025-06-25,106083.0,108135.3,105808.03,107340.58,16701.15551,46.43152569003891,7.737950699913199,39.59404686065676,-31.85609616074356,110285.76247593582,101067.69152406418,15604.655221500001,1.0702675113891174,1,97016.09,0,0.01185467982617383,0.0
2025-06-26,107340.59,108272.45,106562.5,106947.06,10573.27279,54.06186838365456,155.35596419540525,62.74643032760647,92.60953386779877,110403.43480205837,101215.88119794165,15341.365168499999,0.6892002552491098,0,99290.59,0,-0.0036660878858676416,-0.0
2025-06-27,106947.06,107735.34,106356.76,107047.59,12232.44042,53.18413864018779,277.26015181500406,105.649174625086,171.61097718991806,110509.13661227612,101259.72338772389,15535.740586499998,0.7873741423456538,1,98511.016,0,0.0009399977895605538,0.0
2025-06-28,107047.58,107577.75,106811.51,107296.79,3282.17352,56.27310983466572,389.4886731487204,162.41707432981292,227.0715988189075,110629.19443595667,101295.94456404336,15297.446109999999,0.21455695914198583,1,100687.805,0,0.002327936574751499,0.0
2025-06-29,107296.79,108528.5,107172.52,108356.93,6831.7364,58.69800094443569,557.5479571207252,241.44325088799542,316.10470623272977,110232.19758253463,101502.33241746534,14640.2642045,0.4666402398598872,1,101350.23,0,0.009880444699230884,0.0
2025-06-30,108356.93,108789.99,106733.33,107146.5,9754.12491,51.10735250349067,586.3059949093877,310.4157996922739,275.8901952171138,109610.25047135686,101811.49052864315,14274.3790305,0.6833309448458953,0,98797.67,0,-0.011170766835125301,-0.0
2025-07-01,107146.51,107540.0,105250.85,105681.14,10505.62437,53.73805527308046,485.2608564827533,345.3848110503698,139.87604543238348,109209.62652886566,101915.7164711343,14143.864430000001,0.7427690234160423,0,99382.42,0,-0.013676228341569674,-0.0
2025-07-02,105681.13,109730.0,105100.19,108849.6,17691.89592,61.040181063850426,653.3190431116236,406.9716574626206,246.347385649003,109654.24580490556,101788.88419509442,14139.525617000001,1.2512368801630072,1,101748.38,0,0.02998131927797143,0.0
2025-07-03,108849.59,110529.18,108530.4,109584.78,13047.08225,63.347033881084315,836.1901688965008,492.8153597493967,343.37480914710414,110193.12473151855,101601.82426848148,13482.838862499999,0.9676806481970222,1,101250.484,0,0.006754090047184302,0.0
2025-07-04,109584.77,109767.59,107245.0,107984.24,11793.86615,62.53397445944435,842.2576301935333,562.703813838224,279.5538163553092,110413.5259591737,101638.38304082629,13632.585185499998,0.8651232315455684,0,101218.54,0,-0.014605495398174795,-0.0
2025-07-05,107984.25,108420.56,107756.31,108198.12,3736.9757,67.14066313256167,854.4746140565258,621.0579738818844,233.41664017464132,110643.19109400375,101669.12890599623,13461.223947,0.2776103952146811,1,101262.65,0,0.001980659399927198,0.0
2025-07-06,108198.12,109700.0,107800.01,109203.84,6447.607,73.4360770139599,934.5370986892667,683.753798843361,250.78329984590573,110960.85383222153,101592.39716777846,13037.471027,0.49454430131789395,1,101312.445,0,0.009295170747883663,0.0
2025-07-07,109203.85,109700.0,107513.2,108262.94,9405.37601,60.34948563691349,911.5565712797397,729.3143533306368,182.24221794910295,111152.71646121428,101771.7115387857,12614.423315,0.7456049139254687,0,101443.74,0,-0.00861599738617247,-0.0
2025-07-08,108262.94,109216.56,107429.57,108922.98,9216.0208,60.09843914011897,935.8165390212089,770.6147904687513,165.20174855245762,111416.03620216006,101912.01179783995,12376.7922715,0.7446211100449429,1,101470.11,0,0.006096638424931022,0.0
2025-07-09,108922.99,111999.79,108324.53,111233.99,17282.2865,62.87936878221574,1128.5131343853573,842.1944592520725,286.3186751332847,112059.99969336881,101925.58830663118,12856.976228,1.3441952597191968,1,101646.01,0,0.02121691859697572,0.0
2025-07-10,111234.0,116868.0,110500.0,116010.0,24883.450665,73.24140654651394,1647.6179525836487,1003.2791579183879,644.3387946652608,113810.58269795317,101446.20630204679,13280.19561975,1.873726214393552,1,103091.336,0,0.04293660597808269,0.0
2025-07-11,116010.01,118869.98,115222.22,117527.66,25873.521148,75.05451951346748,2156.6146283506096,1233.9462520048326,922.668376345777,115467.25060220908,101330.30339779092,14016.16101115,1.845977734375151,1,102380.45,0,0.013082148090681978,0.0
2025-07-12,117527.66,118200.0,116900.05,117420.0,8446.60437,74.36628044398043,2522.2361306939274,1491.6042277426518,1030.6319029512756,116474.75234863845,101968.41465136154,13001.17069365,0.6496802918006045,0,102320.03,0,-0.000916039679510372,-0.0
2025-07-13,117420.0,119488.0,117224.79,119086.64,9550.792947,75.09346574684433,2912.899631040491,1775.86330840222,1137.036322638271,118150.8184301375,101667.6195698625,12095.3850365,0.7896228948626905,1,100791.05,0,0.014193834099812674,0.0
2025-07-14,119086.65,123218.0,118905.18,119841.18,27269.348877,80.33579307576136,3245.970810730345,2069.884808867845,1176.0860018624999,119741.33338018694,101452.92261981305,12726.267812850001,2.142760884653513,1,101666.61,0,0.006336059191862198,0.0
2025-07-15,119841.17,119940.83,115736.92,117758.09,32018.46083,78.03204351820433,3303.7604721884272,2316.6599415319615,987.1005306564657,120659.34163108513,101576.66536891485,13492.13307885,2.373120739536101,0,102875.18,0,-0.01738208852749945,-0.0
2025-07-16,117758.08,120063.84,117017.29,118630.43,17039.90851,75.41107631457388,3380.9759565537242,2529.5231445363142,851.45281201741,121592.52997165399,101811.814028346,13815.46486485,1.233393785637557,1,102839.96,0,0.007407898684498093,0.0
2025-07-17,118630.44,120998.71,117453.57,119177.56,15728.57651,75.16844062808941,3446.5884761384805,2712.936210856748,733.6522652817325,122480.87817200313,102136.46282799689,13990.27166935,1.1242509710843065,1,103601.61,0,0.004612054428193568,0.0
2025-07-18,119177.56,120820.71,116812.76,117924.84,19924.66266,76.56587565355058,3358.7848550024355,2842.105939685886,516.6789153165496,123020.29359266248,102659.85240733753,14822.396126349999,1.3442268368863537,0,101324.1,0,-0.010511374792368633,-0.0
2025-07-19,117924.84,118499.9,117277.34,117840.0,6635.80306,75.94651324252033,3244.948230408627,2922.6743978304344,322.27383257819247,123498.62635326535,103129.82664673463,14812.599459349998,0.44798369646128205,0,102344.414,0,-0.0007194412983727583,-0.0
2025-07-20,117840.01,118856.8,116467.02,117265.12,12962.92889,72.20804365529332,3072.9211515341885,2952.7237485711858,120.19740296300279,123715.70554202882,103924.60945797118,14973.03965835,0.865751322763042,0,102036.86,0,-0.004878479293957905,-0.0
2025-07-21,117265.11,119676.73,116515.0,117380.36,17107.33128,76.31472309770373,2912.315991144991,2944.6421970859474,-32.32620594095624,123635.69396296125,105174.54303703878,15303.12500385,1.1178978983505716,1,102073.09,0,0.00098273041463659,0.0
2025-07-22,117380.36,120247.8,116128.0,119954.42,20959.12973,78.67123197950703,2958.6350707130623,2947.4407718113707,11.194298901691582,124119.55787925604,105801.16112074394,15466.48669435,1.3551319148424636,1,102125.4,0,0.02192922223104432,0.0
2025-07-23,119954.43,120090.0,117301.0,118755.99,14558.75083,70.75007006803773,2865.6070553237805,2931.074028513853,-65.46697319007262,124360.67594793084,106477.16405206916,15542.07012335,0.9367317683200589,0,101959.17,0,-0.009990711471907332,-0.0
2025-07-24,118756.0,119450.0,117103.1,118340.99,15806.89043,58.46756411364822,2726.9599543171207,2890.2512136745067,-163.29125935738602,124242.58500601003,107630.92999398995,15742.721337350002,1.0040761118281218,0,102224.3,0,-0.0034945605691132364,-0.0
2025-07-25,118340.98,118451.57,114723.16,117614.31,38406.34873,50.3339564103058,2529.288066584646,2818.0585842565347,-288.7705176718887,123893.43579936364,108921.69820063635,17476.18998885,2.197638544471287,0,100392.47,0,-0.0061405604262733116,-0.0
2025-07-26,117614.31,118297.35,117138.38,117919.99,6991.67206,51.89803261188938,2369.9778631864174,2728.4424400425114,-358.464576856094,123536.28949054086,110150.45950945915,17503.39324185,0.399446665191933,1,99376.586,0,0.0025990034716014687,0.0
2025-07-27,117919.99,119766.65,117825.5,119415.55,9328.30919,51.265019972785026,2337.4578136500786,2650.245514764025,-312.78770111394624,122821.2394615977,111980.77053840231,17499.539900850003,0.5330602543182805,1,99376.586,0,0.01268283689644134,0.0
2025-07-28,119415.56,119800.0,117427.5,118062.32,13961.74754,43.4595349028744,2177.3914749688847,2555.674706804997,-378.28323183611246,121526.73130657767,114189.21269342238,17736.82623785,0.7871615447303608,0,97268.625,0,-0.011332108758030257,-0.0
2025-07-29,118062.32,119273.36,116950.75,117950.76,15137.93445,50.82852068614086,2018.2704235808487,2448.1938501601676,-429.92342657931886,120130.15255604679,116257.4684439532,17629.60863535,0.8586653715979934,0,98496.8,0,-0.0009449246804570377,-0.0
2025-07-30,117950.75,118792.0,115796.23,117840.3,15586.73631,46.36403211273885,1861.7910764981207,2330.9132954277584,-469.1222189296377,119939.55065617453,116631.10034382546,17164.7729176,0.9080653956113832,0,96554.805,0,-0.000936492482117024,-0.0
2025-07-31,117840.29,118922.45,115500.0,115764.08,17010.0073,36.22992667751017,1552.351917655542,2175.201019873315,-622.8491022177732,120177.32726050666,116216.96573949332,16721.5972252,1.0172477587467157,0,94655.85,0,-0.017618930026484958,-0.0
2025-08-01,115764.07,116052.0,112722.58,113297.93,24487.10206,32.999289388072754,1095.4932955691474,1959.2594750124815,-863.7661794433341,120935.22880783424,115046.85719216574,17523.6221097,1.3973767470393832,0,94468.375,0,-0.021303240176054672,-0.0
2025-08-02,113297.92,114063.49,112003.0,112546.35,11507.33428,31.457968031619544,665.116274896689,1700.430834989323,-1035.314560092634,121433.14600807973,113894.9109919203,17621.44917635,0.653029961658554,0,94863.43,0,-0.00663366047376146,-0.0
2025-08-03,112546.35,114799.97,111920.0,114208.8,7397.76046,40.052531196500546,452.9637228040374,1450.937412552266,-997.9736897482287,121305.13954722552,113459.67945277446,16627.869755500004,0.44490127531538076,1,94897.945,0,0.014771247579330682,0.0
2025-08-04,114208.81,115720.0,114107.6,115055.03,9667.67916,42.77546729102625,349.09088315535337,1230.5681066728837,-881.4772235175303,121299.60696003362,113194.90603996642,15510.330672000002,0.6233058059460048,1,94533.43,0,0.00740949909288946,0.0
2025-08-05,115055.03,115127.81,112650.0,114129.75,12042.79078,29.837772274725836,189.91927507554647,1022.4383403534163,-832.5190652778698,121247.3405491826,112797.10445081741,15260.474785499999,0.7891491548770595,0,94318.15,0,-0.008042064740672372,-0.0
2025-08-06,114129.75,115716.0,113355.13,114992.27,9761.15318,36.66161064882412,131.85286675005045,844.3212456327432,-712.4683788826927,121003.0365524456,112622.87944755443,14962.103619000001,0.6523917644578102,1,94062.734,0,0.007557363439418818,0.0
2025-08-07,114992.27,117621.0,114259.0,117472.01,13468.56263,47.31354191527535,282.6706623155478,731.9911289693042,-449.3204666537564,120959.94142357694,112620.69157642307,14639.2986175,0.9200278634865411,1,96578.516,0,0.021564406024856986,0.0
2025-08-08,117472.02,117630.0,115878.71,116674.74,10045.31278,47.107935087137186,334.01154872936604,652.3952129213167,-318.38366419195063,120872.38269996879,112591.72430003123,14809.774103500002,0.6782893992708495,0,97190.0,0,-0.006786893320374743,-0.0
2025-08-09,116674.74,117944.05,116299.13,116462.25,9514.13144,45.48707984897285,353.4787212902884,592.611914595111,-239.1331933048226,120826.04141066027,112557.77858933974,14637.334231,0.6499907216609351,0,96329.07,0,-0.0018212168289383213,-0.0
2025-08-10,116462.25,119311.11,116460.63,119294.01,14322.77073,49.65248351055128,590.5979166438337,592.2091150048556,-1.6111983610218203,121074.56935565214,112500.61564434785,14498.106203500001,0.9879063188640684,1,98528.055,0,0.024314831629991707,0.0
2025-08-11,119294.27,122335.16,118050.11,118686.0,26494.33429,51.86265210504057,721.1423811898276,617.99576824185,103.14661294797759,120848.32424414011,112600.01875585991,14774.8664315,1.7932029648345318,0,99165.7,0,-0.005096735368355865,-0.0
2025-08-12,118686.0,120324.43,118207.47,120134.08,16720.10893,56.038530299409715,930.7190143105836,680.5404174555968,250.17859685498684,121102.06912404983,112484.08287595017,14882.934336499999,1.123441691803637,1,101515.28,0,0.012200933555769122,0.0
2025-08-13,120134.09,123667.79,118920.92,123306.43,23210.07102,62.928326363177526,1337.3757039144693,811.9074747473713,525.468229167098,122211.91686085498,111870.77913914502,15253.093366000001,1.5216632104105878,1,101042.195,0,0.02640674486373884,0.0
2025-08-14,123306.44,124474.0,117180.0,118295.09,27980.947586,55.256456319249025,1240.975609399975,897.7211016778921,343.25450772208285,122270.74173925264,111880.0322607474,14731.823308799998,1.8993540038785075,0,101595.85,0,-0.0406413517932519,-0.0
2025-08-15,118295.09,119216.82,116803.99,117342.05,13623.33874,58.96218177885613,1075.280314730233,933.2329442883603,142.04737044187266,122228.47663006836,111864.50336993163,15063.406642799999,0.9043995865644162,0,101173.19,0,-0.008056462867562786,-0.0
2025-08-16,117342.04,117898.99,117143.98,117380.66,6393.68117,61.06291451803434,936.2881572000333,933.843986870695,2.4441703293383625,122009.46072038673,111880.03027961327,14916.6752418,0.42862642421036395,1,101733.73,0,0.00032903805583761603,0.0
2025-08-17,117380.66,118575.0,117172.21,117405.01,5898.64192,57.90707765595785,818.6636673151224,910.8079229595805,-92.1442556444581,121954.54291550687,111869.21708449308,14513.5199608,0.40642393684866374,1,101653.65,0,0.0002074447357851561,0.0
2025-08-18,117405.01,117543.75,114640.14,116227.05,17745.93954,52.85262963179316,623.209908376055,853.2883200428754,-230.07841166682044,121852.49207308309,111798.89692691693,14643.920215300002,1.2118298433133363,0,97905.04,0,-0.010033302667407429,-0.0
2025-08-19,116227.05,116725.69,112732.58,112872.94,18065.47424,47.2644300818009,195.41018375568092,721.7126927854366,-526.3025090297557,121876.53014010616,111278.12285989386,14767.8571118,1.2232969281348949,0,96484.305,0,-0.028858256318128994,-0.0
2025-08-20,112872.95,114615.38,112380.0,114271.24,15636.34194,48.4663771976581,-30.442138197657187,571.2817265888178,-601.723864786475,121891.41822107679,111113.95077892322,14699.1738438,1.0637565149006856,1,96547.55,0,0.012388265956393196,0.0
2025-08-21,114271.23,114821.76,112015.67,112500.0,10839.69235,39.09594800804072,-348.3405427115649,387.35727272874124,-735.6978154403062,121962.10546944363,110963.47053055634,14016.803358300001,0.7733355511177457,0,94064.555,0,-0.01550031311465605,-0.0
2025-08-22,112500.0,117429.05,111684.79,116935.99,23128.09037,50.494087404960275,-239.5684033112193,261.97213752074913,-501.5405408319684,121864.70646315812,111499.83353684186,14597.8411628,1.5843500495770446,1,96866.74,0,0.03943102222222228,0.0
2025-08-23,116936.0,117030.0,114560.0,115438.05,11329.36197,48.152802646747766,-271.11173109371157,155.35536379785697,-426.46709489156854,121830.93633002523,111656.52866997477,14794.421238299998,0.7657860883851539,0,96032.96,0,-0.012809914210329953,-0.0
2025-08-24,115438.06,115666.68,110680.0,113493.59,21175.98462,39.192749381609175,-447.8491903980321,34.714452958679125,-482.5636433567112,121907.55868435994,111423.76231564005,15369.836511299998,1.3777625158492275,0,93795.56,0,-0.01684418612407268,-0.0
2025-08-25,113493.59,113667.28,109274.1,110111.98,25182.79379,35.52144624439957,-850.9730779966048,-142.42305323237773,-708.5500247642271,122380.5114159116,110549.03258408839,16026.8366618,1.5712891022358295,0,94223.336,0,-0.029795603434519924,-0.0
2025-08-26,110111.98,112371.0,108666.66,111763.22,18452.43877,35.960840639542965,-1025.3903337732918,-319.0165093405606,-706.3738244327312,122554.98642464259,110051.65257535738,16461.4009413,1.1209519065722218,1,94291.96,0,0.01499600679235824,0.0
2025-08-27,111763.22,112625.0,110345.42,111262.01,13392.60875,27.811719365987017,-1190.3392340681457,-493.2810542860778,-697.058179782068,122606.46760292343,109379.1713970766,16457.6032473,0.8137642248847603,0,94280.93,0,-0.004484570147495814,-0.0
2025-08-28,111262.01,113485.9,110862.42,112566.9,11104.27744,37.778531637575504,-1201.9137943097594,-635.0076022908142,-566.9061920189451,122565.01925080987,109009.83574919017,16510.5514803,0.6725564226760905,1,94667.8,0,0.011728082208833035,0.0
2025-08-29,112566.9,112638.64,107463.9,108377.4,22580.31045,33.19427056912252,-1531.4902868716017,-814.3041392069719,-717.1861476646299,122913.88978823993,107852.48021176003,17163.8604308,1.3155729470673365,0,93524.43,0,-0.03721786777462999,-0.0
2025-08-30,108377.4,108926.15,107350.1,108816.33,10708.39159,34.182152378145034,-1737.2382478602813,-998.890960937634,-738.3472869226473,122696.05164091555,107022.55035908446,16983.1414738,0.6305306710492816,1,95181.09,0,0.004050014117334522,0.0
2025-08-31,108816.33,109480.02,108076.93,108246.35,9489.51596,33.418654063965604,-1924.1076959527272,-1183.9343079406528,-740.1733880120744,122485.39310593132,106189.2438940687,16132.9005573,0.5882089166976285,0,94876.03,0,-0.005238000583184466,-0.0
2025-09-01,108246.36,109912.4,107255.0,109237.42,16053.60219,37.25936886972772,-1969.5285148746625,-1341.0531493274548,-628.4753655472077,121763.84845336461,105821.12254663538,16099.575220300001,0.9971444569393337,1,95076.24,0,0.009155689776144893,0.0
2025-09-02,109237.43,111771.52,108393.39,111240.01,18510.28756,46.869256622678435,-1822.9190879346133,-1437.4263370488866,-385.49275088572676,119846.92683131009,106531.4021686899,15864.586047299998,1.1667677621598123,1,96968.23,0,0.018332454208457083,0.0
2025-09-03,111240.01,112575.27,110528.71,111705.71,11773.72084,44.898802410687836,-1650.1302880478324,-1479.967127248676,-170.16316079915646,119092.15234577804,106627.23865422193,15054.22471,0.7820874915052334,1,97342.28,0,0.004186443348935365,0.0
2025-09-04,111705.72,112180.0,109329.12,110730.87,12203.13536,46.367282068341,-1573.7145583582314,-1498.7166134705872,-74.99794488764428,118454.31423546377,106603.95876453622,14983.214541,0.8144537560085919,0,96867.625,0,-0.008726859173089796,-0.0
2025-09-05,110730.87,113384.62,110206.96,110659.99,21587.40888,34.29809795825237,-1501.5648606429022,-1499.2862629050503,-2.2785977378518965,117707.86369605231,106678.34230394769,15742.9009265,1.3712472041072143,0,94248.47,0,-0.0006401105671796081,-0.0
2025-09-06,110660.0,111307.7,109977.0,110187.97,5000.29897,36.15406362809697,-1465.5794865281496,-1492.5449076296704,26.96542110152086,116831.452657168,106833.049342832,15697.983779000002,0.3185312865903936,0,95248.66,0,-0.004265498307021387,-0.0
2025-09-07,110187.98,111600.0,110180.0,111137.34,5681.29944,43.44168253651922,-1344.950837446464,-1463.0260935930294,118.07525614656538,116133.5129953413,107022.01800465872,15094.751773999998,0.3763758109481318,1,97065.72,0,0.008615913334277803,0.0
2025-09-08,111137.35,112924.37,110621.78,112065.23,11582.40211,56.296699378663334,-1161.0944219272205,-1402.6397592598678,241.54533733264725,116058.9771160018,107015.78288399821,14770.598167500002,0.7841525426834072,1,100870.67,0,0.008349039125823854,0.0
